blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block5.xlsx,197.5,7.5,4.2,2 x 7,14,1,7 x 2 = 14,small-sized_low-interference,small-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,224.82199747100003,None,225.32728303600015,None,227.34141090599996,None,228.09103787000004,None,228.34246643699998,None,228.34246643699998,None,d,0,0.6395539949999147,228.34246643699998,None,229.0079066530002,None,229.0079066530002,None,d,0.278090696,229.0079066530002,None,229.30760813300003,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,209.2,7.5,7.2,9 x 4,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,233.50748134800006,None,234.00752546400008,None,236.0076040429999,None,236.7577424250003,None,237.0093113,None,237.0093113,None,d,0,0.9406729500001347,237.0093113,None,237.97389383200016,None,237.97389383200016,None,d,0.21627506699996957,237.97389383200016,None,238.2074487509999,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,223.9,7.5,4.3,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,245.40740668099988,None,245.90729700600014,None,247.90759293400015,None,248.6738243740001,None,248.9255028460002,None,248.9255028460002,None,a,0,1.2004783229999703,248.9255028460002,None,250.15741305600022,None,250.15741305600022,None,d,0.4086553769998318,250.15741305600022,None,250.59064442599993,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,235.7,7.5,9.9,6 x 7,48,23,7 x 6 = 48,large-sized_high-interference,large-sized,high-interference,22,IncorrectRESP,d,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,254.89108273500005,None,255.3909460990003,None,257.389339,None,258.1413856,None,258.3916907030002,None,258.3916907030002,None,a,0,1.5502825919998031,258.3916907030002,None,259.9745054250002,None,259.9745054250002,None,d,0.22347502599996005,259.9745054250002,None,260.22435741900017,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,253.1,7.5,3.1,9 x 2,18,2,2 x 9 = 18,small-sized_low-interference,small-sized,low-interference,7,CorrectRESP,a,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,270.1244115610002,None,270.6228469380003,None,272.6243917840002,None,273.3743417310002,None,273.62281596599996,None,273.62281596599996,None,d,0,0.7751540150002256,273.62281596599996,None,274.42388999600007,None,274.42388999600007,None,d,0.22218017800014422,274.42388999600007,None,274.67441972899996,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,263.7,7.5,4.6,5 x 9,40,15,9 x 5 = 40,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,277.77434604500013,None,278.2730554750001,None,280.2742704,None,281.0242859,None,281.2744551750002,None,281.2744551750002,None,a,0,0.7636085759995694,281.2744551750002,None,282.0572150050002,None,282.0572150050002,None,d,0.268763787,282.0572150050002,None,282.3573755279999,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,275.8,7.5,3.9,7 x 8,63,22,8 x 7 = 63,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,286.9576679500001,None,287.4578304480001,None,289.45803975800027,None,290.20749613199996,None,290.45812967500024,None,290.45812967500024,None,a,0,0.8278698230001282,290.45812967500024,None,291.30760591800026,None,291.30760591800026,None,d,0.25835007400019094,291.30760591800026,None,291.5915915290002,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,287.2,7.5,7.4,4 x 3,15,9,3 x 4 = 15,small-sized_high-interference,small-sized,high-interference,10,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,295.5079908370003,None,296.00855567200006,None,298.00795973699996,None,298.7579606869999,None,299.0073572,None,299.0073572,None,a,0,0.7827491550001469,299.0073572,None,299.80749215700007,None,299.80749215700007,None,d,0.25454864399989674,299.80749215700007,None,300.09141817299997,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,302.1,7.5,7.1,4 x 8,32,24,8 x 4 = 32,large-sized_high-interference,large-sized,high-interference,25,CorrectRESP,a,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,307.4910838,None,307.9911156779999,None,309.9910550120003,None,310.74106557999994,None,310.9909511220003,None,310.9909511220003,None,d,0,0.807127686,310.9909511220003,None,311.82387416500023,None,311.82387416500023,None,d,0.21415539300005548,311.82387416500023,None,312.0571749660003,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,316.7,7.5,10.8,6 x 6,36,13,6 x 6 = 36,large-sized_low-interference,large-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,319.15719740700024,None,319.6573352,None,321.6572623289999,None,322.4076867540002,None,322.6578996,None,322.6578996,None,d,0,0.7321479209999779,322.6578996,None,323.4063277250002,None,323.4063277250002,None,d,0.22371556500002043,323.4063277250002,None,323.6573495769999,None,,,,,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.4604304100003,None,334.4604304100003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.4751382600002,None,335.4751382600002,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.47454142200013,None,336.47454142200013,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4747190799999,None,337.4747190799999,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4745423449999,None,338.4745423449999,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4750032310003,None,339.4750032310003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.4749174530002,None,340.4749174530002,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.47441569500006,None,341.47441569500006,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.47537828500026,None,342.47537828500026,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.4754188470001,None,343.4754188470001,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.4745557649999,None,344.4745557649999,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.47455615800027,None,345.47455615800027,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.475181,None,346.475181,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.4748275750003,None,347.4748275750003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4749674570003,None,348.4749674570003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.4748309020001,None,349.4748309020001,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4748022220001,None,350.4748022220001,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.4745338920002,None,351.4745338920002,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.4745252820003,None,352.4745252820003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.47614247599995,None,353.47614247599995,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.47426944400013,None,354.47426944400013,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.4746987660001,None,355.4746987660001,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.47419502799994,None,356.47419502799994,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.4756189479999,None,357.4756189479999,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4884676659999,None,358.4884676659999,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.47556526100016,None,359.47556526100016,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.47413700100014,None,360.47413700100014,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4758912780003,None,361.4758912780003,None,sub-07,06/10/2001,1: Male,21/09/2023,002,1: right,2023_Sep_21_1830,[FINAL]_fmri_multiplication,2021.2.3,59.990093955823724
